Ticker_id,Date,Open,High,Low,Close,Volume
INDEXSP:.INX,2018-07-10 16.00.00,"2788,56","2795,58","2786,24","2793,84",0
INDEXSP:.INX,2018-07-11 16.00.00,"2779,82","2785,91","2770,77","2774,02",0
INDEXSP:.INX,2018-07-12 16.00.00,"2783,14","2799,22","2781,53","2798,29",0
INDEXSP:.INX,2018-07-13 16.00.00,"2796,93","2804,53","2791,69","2801,31",0
INDEXSP:.INX,2018-07-16 16.00.00,"2801,43","2803,71","2793,39","2798,43",0
INDEXSP:.INX,2018-07-17 16.00.00,"2789,34","2814,19","2789,24","2809,55",0
INDEXSP:.INX,2018-07-18 16.00.00,"2811,35","2816,76","2805,89","2815,62",0
INDEXSP:.INX,2018-07-19 16.00.00,"2809,37","2812,05","2799,77","2804,49",0
INDEXSP:.INX,2018-07-20 16.00.00,"2804,55","2809,7","2800,01","2801,83",0
INDEXSP:.INX,2018-07-23 16.00.00,"2799,17","2808,61","2795,14","2806,98",0
INDEXSP:.INX,2018-07-24 16.00.00,"2820,68","2829,99","2811,12","2820,4",0
INDEXSP:.INX,2018-07-25 16.00.00,"2817,73","2848,03","2817,73","2846,07",0
INDEXSP:.INX,2018-07-26 16.00.00,"2835,49","2845,57","2835,26","2837,44",0
INDEXSP:.INX,2018-07-27 16.00.00,"2842,35","2843,17","2808,34","2818,82",0
INDEXSP:.INX,2018-07-30 16.00.00,2819,"2821,74","2798,11","2802,6",0
INDEXSP:.INX,2018-07-31 16.00.00,"2809,73","2824,46","2808,06","2816,29",0
INDEXSP:.INX,2018-08-01 16.00.00,"2821,17","2825,83","2805,85","2813,36",0
INDEXSP:.INX,2018-08-02 16.00.00,"2800,48","2829,91","2796,34","2827,22",0
INDEXSP:.INX,2018-08-03 16.00.00,"2829,62","2840,38","2827,37","2840,35",0
INDEXSP:.INX,2018-08-06 16.00.00,"2840,29","2853,29","2835,98","2850,4",0
INDEXSP:.INX,2018-08-07 16.00.00,"2855,92","2863,43","2855,92","2858,45",0
INDEXSP:.INX,2018-08-08 16.00.00,"2856,79","2862,44","2853,09","2857,7",0
INDEXSP:.INX,2018-08-09 16.00.00,"2857,19","2862,48","2851,98","2853,58",0
INDEXSP:.INX,2018-08-10 16.00.00,"2839,64","2842,2","2825,81","2833,28",0
INDEXSP:.INX,2018-08-13 16.00.00,"2835,46","2843,4","2819,88","2821,93",0
INDEXSP:.INX,2018-08-14 16.00.00,"2827,88","2843,11","2826,58","2839,96",0
INDEXSP:.INX,2018-08-15 16.00.00,"2827,95","2827,95","2802,49","2818,37",0
INDEXSP:.INX,2018-08-16 16.00.00,"2831,44","2850,49","2831,44","2840,69",0
INDEXSP:.INX,2018-08-17 16.00.00,"2838,32","2855,63","2833,73","2850,13",0
INDEXSP:.INX,2018-08-20 16.00.00,"2853,93","2859,76","2850,62","2857,05",0
INDEXSP:.INX,2018-08-21 16.00.00,"2861,51","2873,23","2861,32","2862,96",0
INDEXSP:.INX,2018-08-22 16.00.00,"2860,99","2867,54","2856,05","2861,82",0
INDEXSP:.INX,2018-08-23 16.00.00,"2860,29","2868,78","2854,03","2856,98",0
INDEXSP:.INX,2018-08-24 16.00.00,"2862,35","2876,16","2862,35","2874,69",0
INDEXSP:.INX,2018-08-27 16.00.00,"2884,69","2898,25","2884,69","2896,74",0
INDEXSP:.INX,2018-08-28 16.00.00,"2901,45","2903,77","2893,5","2897,52",0
INDEXSP:.INX,2018-08-29 16.00.00,"2900,62","2916,5","2898,4","2914,04",0
INDEXSP:.INX,2018-08-30 16.00.00,"2908,94","2912,46","2895,22","2901,13",0
INDEXSP:.INX,2018-08-31 16.00.00,"2898,37","2906,32","2891,73","2901,52",0
INDEXSP:.INX,2018-09-04 16.00.00,"2896,96","2900,18","2885,13","2896,72",0
INDEXSP:.INX,2018-09-05 16.00.00,"2891,59","2894,21","2876,92","2888,6",0
INDEXSP:.INX,2018-09-06 16.00.00,"2888,64","2892,05","2867,29","2878,05",0
INDEXSP:.INX,2018-09-07 16.00.00,"2868,26","2883,81","2864,12","2871,68",0
INDEXSP:.INX,2018-09-10 16.00.00,"2881,39","2886,93","2875,94","2877,13",0
INDEXSP:.INX,2018-09-11 16.00.00,"2871,57","2892,52","2866,78","2887,89",0
INDEXSP:.INX,2018-09-12 16.00.00,"2888,29","2894,65","2879,2","2888,92",0
INDEXSP:.INX,2018-09-13 16.00.00,"2896,85","2906,76","2896,39","2904,18",0
INDEXSP:.INX,2018-09-14 16.00.00,"2906,38","2908,3","2895,77","2904,98",0
INDEXSP:.INX,2018-09-17 16.00.00,"2903,83","2904,65","2886,16","2888,8",0
INDEXSP:.INX,2018-09-18 16.00.00,"2890,74","2911,17","2890,43","2904,31",0
INDEXSP:.INX,2018-09-19 16.00.00,"2906,6","2912,36","2903,82","2907,95",0
INDEXSP:.INX,2018-09-20 16.00.00,"2919,73","2934,8","2919,73","2930,75",0
